id,family,campaign,method,traj,step,moved,sign,status,file,fine_size_x,mass_scale,force_source,n_window,Fn_half_N,Fn_cv_pct,Ft_half_N,scof,contact_radius_mm,H_MPa,residual_depth_mm,residual_rel_pct,pile_up_mm,pile_up_max_mm,pile_up_ratio,profile_method,profile_n_fail_flags,profile_n_warn_flags,AE_over_IE_pct,KE_over_IE_pct,PW_over_IE_pct,MW_over_IE_pct,ETOTAL_drift_pct,wallclock_s,family_resolved,q_quasi_static,q_hourglass,q_energy_total,q_artificial_energy,q_force_magnitude,q_strain_level,q_friction_physics,q_steady_state,q_settling,q_recovery,parse_error,u_X,u_h,u_q,u_s,u_eps_soft,u_beta,u_K,u_mu_eff,u_phi,g_X,g_h,g_q,g_s,g_eps_soft,g_beta,g_K,g_mu_eff,g_phi,p_E,p_E_star,p_Q,p_X,p_alpha,p_attack_angle_deg,p_b,p_dilation_angle,p_eps_max,p_eps_soft,p_flow_stress_ratio,p_friction_angle,p_h,p_mu_eff,p_n_points,p_nu,p_p_ref_MPa,p_phi,p_rho,p_sigma_y0,p_soft_drop,p_tau0
00030,glassy_pc,CDP_drucker_prager_unified,morris,2,9,h,1,FAIL,Design_00030_Results.csv,0.015,5000.0,RF2,11,1.0138138749382712,5.279790420887121,0.6648499911481683,0.6557909766116088,0.12287187078897964,85.49946710412938,0.00012746716674882919,0.31866791687207296,0.01898413710296154,nan,148.93354568999953,at_final_position,0,0,3.9759184727698385,0.12793902182776426,21.721871375125488,0.0,11.085604667192978,780.0,1,FAIL,PASS,PASS,FAIL,PASS,PASS,PASS,SKIP,PASS,WARN,,0,0.6666666667,0.3333333333,0.6666666667,1,0.6666666667,0,0.6666666667,0,5,0.3,0.1166666667,0.2333333333,0.12,23.66666667,0.778,0.3166666667,0,367.1514699,433.0127019,5.833333333,5,0,30,8,0,2.5,0.12,0.778,23.66666667,0.3,0.3166666667,60,0.39,140,0,1.1e-09,50,11.66666667,44.33333333
00031,glassy_pc,CDP_drucker_prager_unified,morris,3,0,,0,WARN,Design_00031_Results.csv,0.015,5000.0,RF2,11,3.0000923330133613,6.713287722455892,2.046863642605868,0.6822668822829034,0.12287187078897964,253.01123024326802,0.00622280640527606,15.55701601319015,0.028546852990984917,nan,4.587456387327303,at_final_position,0,0,7.198440475994195,0.021456318911742437,4.772502688922231,0.0,1.708286503645922,2402.0,1,PASS,WARN,PASS,WARN,PASS,PASS,PASS,SKIP,PASS,PASS,,1,0.3333333333,1,0.3333333333,0.6666666667,0,1,0.6666666667,1,60,0.15,0.35,0.1166666667,0.08666666667,1,1,0.3166666667,1,4405.817639,5196.152423,17.5,60,0.3166666667,30,8,0,2.5,0.08666666667,1,1,0.15,0.3166666667,60,0.39,140,1,1.1e-09,50,5.833333333,0
00032,glassy_pc,CDP_drucker_prager_unified,morris,3,1,beta,1,WARN,Design_00032_Results.csv,0.015,5000.0,RF2,11,3.330301869999279,4.778163258330462,2.3052593794735996,0.6922073341880263,0.12287187078897964,280.85928020876713,0.0061560217291116714,15.390054322779179,0.024586062878370285,nan,3.9938232774753564,at_final_position,0,0,5.950844179659316,0.024545358417800568,5.30480435503584,0.0,1.5506145776653601,2421.0,1,PASS,WARN,PASS,WARN,PASS,PASS,WARN,SKIP,PASS,PASS,,1,0.3333333333,1,0.3333333333,0.6666666667,0.6666666667,1,0.6666666667,1,60,0.15,0.35,0.1166666667,0.08666666667,23.66666667,1,0.3166666667,1,4405.817639,5196.152423,17.5,60,0.3166666667,30,8,0,2.5,0.08666666667,1,23.66666667,0.15,0.3166666667,60,0.39,140,1,1.1e-09,50,5.833333333,0
00033,glassy_pc,CDP_drucker_prager_unified,morris,3,2,eps_soft,-1,WARN,Design_00033_Results.csv,0.015,5000.0,RF2,11,3.3349843241951684,3.9965069129570643,2.3048941655592485,0.6911259368859218,0.12287187078897964,281.254172553787,0.0063234781846404076,15.808695461601019,0.02695392072200775,nan,4.262515017048409,at_final_position,0,0,5.857578057656335,0.021078899569554835,4.987362235096751,0.0,1.557098881535078,2310.0,1,PASS,WARN,PASS,WARN,PASS,PASS,WARN,SKIP,PASS,PASS,,1,0.3333333333,1,0.3333333333,0,0.6666666667,1,0.6666666667,1,60,0.15,0.35,0.1166666667,0.02,23.66666667,1,0.3166666667,1,4405.817639,5196.152423,17.5,60,0.3166666667,30,8,0,2.5,0.02,1,23.66666667,0.15,0.3166666667,60,0.39,140,1,1.1e-09,50,5.833333333,0
00034,glassy_pc,CDP_drucker_prager_unified,morris,3,3,mu_eff,-1,WARN,Design_00034_Results.csv,0.015,5000.0,RF2,11,3.9497544548728247,3.13918232096068,1.1752784577282993,0.2975573472113828,0.12287187078897964,333.1004925379912,0.007185189053416252,17.96297263354063,0.018985074013471603,nan,2.6422511463974643,at_final_position,0,0,1.9544670623830012,0.007658186942200042,1.8510131138140273,0.0,2.3235565751997584,1633.0,1,PASS,PASS,PASS,WARN,WARN,PASS,PASS,SKIP,PASS,PASS,,1,0.3333333333,1,0.3333333333,0,0.6666666667,1,0,1,60,0.15,0.35,0.1166666667,0.02,23.66666667,1,0.05,1,4405.817639,5196.152423,17.5,60,0.05,30,8,0,2.5,0.02,1,23.66666667,0.15,0.05,60,0.39,140,1,1.1e-09,50,5.833333333,0
00035,glassy_pc,CDP_drucker_prager_unified,morris,3,4,h,1,WARN,Design_00035_Results.csv,0.015,5000.0,RF2,10,4.135626602172851,2.7362726864859424,1.2082687973976136,0.29216099847186183,0.12287187078897964,348.77592363684073,0.007976914756000042,19.942286890000105,0.017263241112232208,nan,2.164150130756658,at_final_position,0,0,1.6858087766134233,0.008752584285804605,1.7182778784033244,0.0,2.2771058848061685,1363.0,1,PASS,PASS,PASS,WARN,WARN,PASS,PASS,SKIP,PASS,PASS,,1,1,1,0.3333333333,0,0.6666666667,1,0,1,60,0.45,0.35,0.1166666667,0.02,23.66666667,1,0.05,1,4405.817639,5196.152423,17.5,60,0.05,30,8,0,2.5,0.02,1,23.66666667,0.45,0.05,60,0.39,140,1,1.1e-09,50,5.833333333,0
00036,glassy_pc,CDP_drucker_prager_unified,morris,3,5,q,-1,WARN,Design_00036_Results.csv,0.015,5000.0,RF2,11,3.8490021228790283,2.801442130618664,1.1318272352218628,0.2940573164390108,0.12287187078897964,324.6035968967746,0.007437138352543116,18.59284588135779,0.019613491371273994,nan,2.6372363188009267,at_final_position,0,0,1.9864265154792344,0.009153269388741513,1.7897536340600377,0.0,2.3724652153576677,1638.0,1,PASS,PASS,PASS,WARN,WARN,PASS,PASS,SKIP,PASS,PASS,,1,1,0.3333333333,0.3333333333,0,0.6666666667,1,0,1,60,0.45,0.1166666667,0.1166666667,0.02,23.66666667,1,0.05,1,4405.817639,5196.152423,5.833333333,60,0.05,30,8,0,2.5,0.02,1,23.66666667,0.45,0.05,60,0.39,140,1,1.1e-09,50,5.833333333,0
00037,glassy_pc,CDP_drucker_prager_unified,morris,3,6,K,-1,WARN,Design_00037_Results.csv,0.015,5000.0,RF2,11,3.960866754705256,2.6763013732855057,1.173924977129156,0.29638083021465145,0.12287187078897964,334.0376425785073,0.004230503458529711,10.576258646324277,0.02069336734712124,nan,4.89146683130549,at_final_position,0,0,2.0992888030330974,0.00848924546614273,1.947240911018117,0.0,2.2952046309724654,1946.0,1,PASS,PASS,PASS,WARN,WARN,PASS,PASS,SKIP,PASS,PASS,,1,1,0.3333333333,0.3333333333,0,0.6666666667,0.3333333333,0,1,60,0.45,0.1166666667,0.1166666667,0.02,23.66666667,0.852,0.05,1,4405.817639,5196.152423,5.833333333,60,0.05,30,8,0,2.5,0.02,0.852,23.66666667,0.45,0.05,60,0.39,140,1,1.1e-09,50,5.833333333,0
00038,glassy_pc,CDP_drucker_prager_unified,morris,3,7,s,1,WARN,Design_00038_Results.csv,0.015,5000.0,RF2,11,3.4672796075994317,3.2421501190340063,1.040550486607985,0.3001057325539458,0.12287187078897964,292.41122663547725,0.0015033077215775847,3.758269303943962,0.023906061425805092,nan,15.902307347106456,at_final_position,0,0,2.697130285011501,0.01043584744169797,2.0998401830871405,0.0,2.519702835952932,1896.0,1,PASS,PASS,PASS,WARN,WARN,PASS,PASS,SKIP,PASS,WARN,,1,1,0.3333333333,1,0,0.6666666667,0.3333333333,0,1,60,0.45,0.1166666667,0.35,0.02,23.66666667,0.852,0.05,1,4405.817639,5196.152423,5.833333333,60,0.05,30,8,0,2.5,0.02,0.852,23.66666667,0.45,0.05,60,0.39,140,1,1.1e-09,50,17.5,0
00039,glassy_pc,CDP_drucker_prager_unified,morris,3,8,phi,-1,WARN,Design_00039_Results.csv,0.015,5000.0,RF2,11,3.451810121536255,3.245879699731026,1.024590719829906,0.29682708021433807,0.12287187078897964,291.10661555500957,0.002465036464855075,6.162591162137687,0.02353970892727375,nan,9.549436392884234,at_final_position,0,0,2.68230641008823,0.009193718047620583,2.147122552523228,0.0,2.5218823488842754,1878.0,1,PASS,PASS,PASS,WARN,WARN,PASS,PASS,SKIP,PASS,PASS,,1,1,0.3333333333,1,0,0.6666666667,0.3333333333,0,0.3333333333,60,0.45,0.1166666667,0.35,0.02,23.66666667,0.852,0.05,0.3333333333,4405.817639,5196.152423,5.833333333,60,0.01666666667,30,8,0,2.5,0.02,0.852,23.66666667,0.45,0.05,60,0.39,140,0.3333333333,1.1e-09,50,17.5,4.666666667
