id,family,campaign,method,traj,step,moved,sign,status,file,fine_size_x,mass_scale,force_source,n_window,Fn_half_N,Fn_cv_pct,Ft_half_N,scof,contact_radius_mm,H_MPa,residual_depth_mm,residual_rel_pct,pile_up_mm,pile_up_max_mm,pile_up_ratio,profile_method,profile_n_fail_flags,profile_n_warn_flags,AE_over_IE_pct,KE_over_IE_pct,PW_over_IE_pct,MW_over_IE_pct,ETOTAL_drift_pct,wallclock_s,family_resolved,q_quasi_static,q_hourglass,q_energy_total,q_artificial_energy,q_force_magnitude,q_strain_level,q_friction_physics,q_steady_state,q_settling,q_recovery,parse_error,u_X,u_h,u_w,u_eps_c,u_beta,u_K,u_mu_eff,u_phi,g_X,g_h,g_w,g_eps_c,g_beta,g_K,g_mu_eff,g_phi,p_E,p_E_star,p_Q,p_X,p_alpha,p_attack_angle_deg,p_b,p_branch,p_dilation_angle,p_eps_c,p_eps_max,p_eps_soft,p_flow_stress_ratio,p_friction_angle,p_h,p_mu_eff,p_n_points,p_nu,p_p_ref_MPa,p_phi,p_rho,p_sigma_y0,p_soft_drop,p_tau0,p_w
00075,glassy_pc,CDP_drucker_prager_unified,morris,8,2,h,-1,FAIL,Design_00075_Results.csv,0.007,5000.0,RF2,11,1.4651330492713235,3.8674259393950012,0.35621565038507635,0.243128534000539,0.12287187078897964,123.56123549500009,0.015922166407108307,39.80541601777077,0.01606120727956295,nan,1.0087325348133889,at_final_position,0,0,1.8704114362562043,0.02161364903405437,6.812250174988542,0.012758315245077227,9.548540222493045,7336.0,1,PASS,PASS,FAIL,WARN,PASS,PASS,PASS,SKIP,PASS,PASS,,0.3333333333,0,0,1,0,0.3333333333,0,0,11.44714243,0,-0.35,0.12,1,0.852,0.05,0,840.5670336,991.3516141,0,11.44714243,0,30,8.333333333,-1,0,0.12,2.5,0.12,0.852,1,0,0.05,60,0.39,140,0,1.1e-09,50,17.5,7,-0.35
00076,glassy_pc,CDP_drucker_prager_unified,morris,8,3,K,1,FAIL,Design_00076_Results.csv,0.007,5000.0,RF2,11,1.4647976593537764,3.145075851256903,0.3500139632008292,0.23895038401088423,0.12287187078897964,123.5329505603279,0.015324193052947521,38.3104826323688,0.016216745600104332,nan,1.058244668679969,at_final_position,0,0,1.4151053921262624,0.019484240319025695,5.567002730252121,0.012979193786256147,9.482039635950395,7588.0,1,PASS,PASS,FAIL,WARN,PASS,PASS,PASS,SKIP,PASS,PASS,,0.3333333333,0,0,1,0,1,0,0,11.44714243,0,-0.35,0.12,1,1,0.05,0,840.5670336,991.3516141,0,11.44714243,0,30,8.333333333,-1,0,0.12,2.5,0.12,1,1,0,0.05,60,0.39,140,0,1.1e-09,50,17.5,7,-0.35
00077,glassy_pc,CDP_drucker_prager_unified,morris,8,4,phi,1,WARN,Design_00077_Results.csv,0.007,5000.0,RF2,11,1.5082193396308206,2.9643118837013227,0.2947120801969008,0.19540399227942531,0.12287187078897964,127.19489543623446,0.012677301652729511,31.693254131823778,0.0161123163998127,nan,1.270957877407895,at_final_position,0,0,1.015371952628486,0.013569661743808824,4.14696704772267,0.007501392421519779,9.845907938858797,6694.0,1,PASS,PASS,PASS,WARN,PASS,PASS,WARN,SKIP,PASS,PASS,,0.3333333333,0,0,1,0,1,0,0.6666666667,11.44714243,0,-0.35,0.12,1,1,0.05,0.6666666667,840.5670336,991.3516141,0,11.44714243,0.03333333333,30,8.333333333,-1,0,0.12,2.5,0.12,1,1,0,0.05,60,0.39,140,0.6666666667,1.1e-09,50,17.5,2.333333333,-0.35
00078,glassy_pc,CDP_drucker_prager_unified,morris,8,5,X,1,FAIL,Design_00078_Results.csv,0.007,5000.0,RF2,11,2.0715947042812,4.343771751516772,0.6466367894952948,0.3121444499539132,0.12287187078897964,174.70686449479058,0.028607463464140892,71.51865866035223,0.03511478751897812,nan,1.2274694526130945,at_final_position,0,0,5.27388655755833,0.021600611522540874,3.4409853869879,0.008900151261218023,3.7768291691618203,30671.0,1,PASS,WARN,FAIL,WARN,PASS,PASS,PASS,SKIP,PASS,PASS,,1,0,0,1,0,1,0,0.6666666667,60,0,-0.35,0.12,1,1,0.05,0.6666666667,4405.817639,5196.152423,0,60,0.03333333333,30,8.333333333,-1,0,0.12,2.5,0.12,1,1,0,0.05,60,0.39,140,0.6666666667,1.1e-09,50,17.5,2.333333333,-0.35
00079,glassy_pc,CDP_drucker_prager_unified,morris,8,6,w,1,WARN,Design_00079_Results.csv,0.007,5000.0,RF2,11,2.950200926173817,3.3518679087106507,0.9303642619739879,0.31535623683116343,0.12287187078897964,248.8036643346676,0.025670569390058517,64.1764234751463,0.028407536447048187,nan,1.1066188683001952,at_final_position,0,0,1.5280461874752862,0.007879354963678828,3.60967816171349,0.0023696795046711685,2.7147603391586754,17330.0,1,PASS,PASS,PASS,WARN,PASS,PASS,PASS,SKIP,PASS,PASS,,1,0,0.6666666667,1,0,1,0,0.6666666667,60,0,0.1166666667,0.12,1,1,0.05,0.6666666667,4405.817639,5196.152423,5.833333333,60,0.03333333333,30,8.333333333,1,0,0.12,2.5,0.12,1,1,0,0.05,60,0.39,140,0.6666666667,1.1e-09,50,0,2.333333333,0.1166666667
00080,glassy_pc,CDP_drucker_prager_unified,morris,8,7,beta,1,WARN,Design_00080_Results.csv,0.007,5000.0,RF2,11,3.6758117892525415,2.5937086662638356,1.1277146339416504,0.30679335575311534,0.12287187078897964,309.99767997385555,0.023664601147174835,59.16150286793709,0.022236911579966545,nan,0.9396698233648982,at_final_position,0,0,1.1541572752547642,0.004581476867167672,2.940437225588276,0.00028766515814943646,2.432937655173602,13090.0,1,PASS,PASS,PASS,WARN,WARN,PASS,PASS,SKIP,PASS,PASS,,1,0,0.6666666667,1,0.6666666667,1,0,0.6666666667,60,0,0.1166666667,0.12,23.66666667,1,0.05,0.6666666667,4405.817639,5196.152423,5.833333333,60,0.03333333333,30,8.333333333,1,0,0.12,2.5,0.12,1,23.66666667,0,0.05,60,0.39,140,0.6666666667,1.1e-09,50,0,2.333333333,0.1166666667
00081,glassy_pc,CDP_drucker_prager_unified,morris,8,8,eps_c,-1,WARN,Design_00081_Results.csv,0.007,5000.0,RF2,11,3.722278053110296,2.4180103017113064,1.1378377242521807,0.3056831617674063,0.12287187078897964,313.91638822629466,0.0235392265021801,58.84806625545025,0.02246280014514923,nan,0.9542709546156424,at_final_position,0,0,1.1540960787171755,0.004476482694002088,2.972042768992438,0.0002789819077076456,2.4085321145596046,18031.0,1,PASS,PASS,PASS,WARN,WARN,PASS,PASS,SKIP,PASS,PASS,,1,0,0.6666666667,0.3333333333,0.6666666667,1,0,0.6666666667,60,0,0.1166666667,0.05333333333,23.66666667,1,0.05,0.6666666667,4405.817639,5196.152423,5.833333333,60,0.03333333333,30,18.75,1,0,0.05333333333,2.5,0.05333333333,1,23.66666667,0,0.05,60,0.39,140,0.6666666667,1.1e-09,50,0,2.333333333,0.1166666667
00082,glassy_pc,CDP_drucker_prager_unified,morris,9,0,,0,WARN,Design_00082_Results.csv,0.007,5000.0,RF2,11,2.9880407723513516,8.180293262034123,3.0263971848921343,1.0128366429587234,0.12287187078897964,251.99486812804477,0.023275170475244522,58.187926188111305,0.023564398288726807,nan,1.012426453064647,at_final_position,0,0,1.9587943369851573,0.013121439493336514,3.1246013402189647,0.0010403137427031626,2.0906378962678227,16066.0,1,PASS,PASS,PASS,WARN,PASS,PASS,PASS,SKIP,PASS,PASS,,1,0.3333333333,1,1,0.3333333333,0.3333333333,1,0,60,0.15,0.35,0.12,12.33333333,0.852,0.45,0,4405.817639,5196.152423,17.5,60,0,30,8.333333333,1,0,0.12,2.5,0.12,0.852,12.33333333,0.15,0.45,60,0.39,140,0,1.1e-09,50,0,63,0.35
00083,glassy_pc,CDP_drucker_prager_unified,morris,9,1,K,1,WARN,Design_00083_Results.csv,0.007,5000.0,RF2,11,2.9689621058377353,6.725968047631429,2.83845947005532,0.9560443578832434,0.12287187078897964,250.38587868698895,0.026226017624139786,65.56504406034946,0.02624848298728466,nan,1.0008566059653752,at_final_position,0,0,1.689070919876475,0.009966478116679953,3.678700800182217,0.000760621077226788,1.4927308392670293,19293.0,1,PASS,PASS,PASS,WARN,PASS,PASS,PASS,SKIP,PASS,PASS,,1,0.3333333333,1,1,0.3333333333,1,1,0,60,0.15,0.35,0.12,12.33333333,1,0.45,0,4405.817639,5196.152423,17.5,60,0,30,8.333333333,1,0,0.12,2.5,0.12,1,12.33333333,0.15,0.45,60,0.39,140,0,1.1e-09,50,0,63,0.35
00084,glassy_pc,CDP_drucker_prager_unified,morris,9,2,X,-1,WARN,Design_00084_Results.csv,0.007,5000.0,RF2,11,1.9490511309016834,3.5762271386502555,1.7352070266550237,0.8902829685398096,0.12287187078897964,164.37221581815612,0.0014642529422417283,3.6606323556043208,0.020641230046749115,nan,14.096765286432,at_final_position,0,0,0.6703804480755154,0.012641667459721045,6.018277337290554,0.0026711012869902353,2.321068605245889,7321.0,1,PASS,PASS,PASS,WARN,PASS,PASS,PASS,SKIP,PASS,WARN,,0.3333333333,0.3333333333,1,1,0.3333333333,1,1,0,11.44714243,0.15,0.35,0.12,12.33333333,1,0.45,0,840.5670336,991.3516141,17.5,11.44714243,0,30,8.333333333,1,0,0.12,2.5,0.12,1,12.33333333,0.15,0.45,60,0.39,140,0,1.1e-09,50,0,63,0.35
00085,glassy_pc,CDP_drucker_prager_unified,morris,9,3,mu_eff,-1,WARN,Design_00085_Results.csv,0.007,5000.0,RF2,11,1.9630251797762783,2.3427584205027046,0.6028968475081704,0.3071263953816839,0.12287187078897964,165.550709979264,0.006608241703361273,16.520604258403182,0.00653843954205513,nan,0.9894371052937367,at_final_position,0,0,0.4181292890870374,0.02365798106732996,4.341424911215438,0.0006251667366327072,10.528405432749793,6183.0,1,PASS,PASS,PASS,WARN,PASS,PASS,PASS,SKIP,PASS,PASS,,0.3333333333,0.3333333333,1,1,0.3333333333,1,0.3333333333,0,11.44714243,0.15,0.35,0.12,12.33333333,1,0.1833333333,0,840.5670336,991.3516141,17.5,11.44714243,0,30,8.333333333,1,0,0.12,2.5,0.12,1,12.33333333,0.15,0.1833333333,60,0.39,140,0,1.1e-09,50,0,25.66666667,0.35
00086,glassy_pc,CDP_drucker_prager_unified,morris,9,4,beta,1,WARN,Design_00086_Results.csv,0.007,5000.0,RF2,11,2.1051959124478428,2.329266475104023,0.4722057987343181,0.2243049190539492,0.12287187078897964,177.54060495082624,0.0037094936706125736,9.273734176531434,0.002854948164895177,nan,0.7696328443724558,at_final_position,0,0,0.3761584487152844,0.015532114647191819,4.4803462830056535,0.0007841150627533778,16.09425859133143,5555.0,1,PASS,PASS,PASS,WARN,PASS,PASS,PASS,SKIP,PASS,PASS,,0.3333333333,0.3333333333,1,1,1,1,0.3333333333,0,11.44714243,0.15,0.35,0.12,35,1,0.1833333333,0,840.5670336,991.3516141,17.5,11.44714243,0,30,8.333333333,1,0,0.12,2.5,0.12,1,35,0.15,0.1833333333,60,0.39,140,0,1.1e-09,50,0,25.66666667,0.35
00087,glassy_pc,CDP_drucker_prager_unified,morris,9,5,h,1,WARN,Design_00087_Results.csv,0.007,5000.0,RF2,11,2.109370470046997,2.3658785946611274,0.4711443836038763,0.22335781708055252,0.12287187078897964,177.89266409989335,0.003638680325821042,9.096700814552605,0.0028251470066607,nan,0.7764207772286854,at_final_position,0,0,0.3755833856811218,0.015201698624543188,4.517454419584985,0.0007952434622250951,16.18021112430791,5302.0,1,PASS,PASS,PASS,WARN,PASS,PASS,PASS,SKIP,PASS,PASS,,0.3333333333,1,1,1,1,1,0.3333333333,0,11.44714243,0.45,0.35,0.12,35,1,0.1833333333,0,840.5670336,991.3516141,17.5,11.44714243,0,30,8.333333333,1,0,0.12,2.5,0.12,1,35,0.45,0.1833333333,60,0.39,140,0,1.1e-09,50,0,25.66666667,0.35
00088,glassy_pc,CDP_drucker_prager_unified,morris,9,6,eps_c,-1,WARN,Design_00088_Results.csv,0.007,5000.0,RF2,11,2.1510666500438345,2.4058092818972447,0.45159654183821246,0.2099407481534846,0.12287187078897964,181.409089804981,0.00333365797996521,8.334144949913025,0.002381248865276575,nan,0.7143050905604377,at_final_position,0,0,0.3706251546009884,0.015276892809818393,4.818275509221097,0.0008368316933693017,17.858254786141625,5282.0,1,PASS,PASS,PASS,WARN,PASS,PASS,PASS,SKIP,PASS,PASS,,0.3333333333,1,1,0.3333333333,1,1,0.3333333333,0,11.44714243,0.45,0.35,0.05333333333,35,1,0.1833333333,0,840.5670336,991.3516141,17.5,11.44714243,0,30,18.75,1,0,0.05333333333,2.5,0.05333333333,1,35,0.45,0.1833333333,60,0.39,140,0,1.1e-09,50,0,25.66666667,0.35
00089,glassy_pc,CDP_drucker_prager_unified,morris,9,7,w,-1,WARN,Design_00089_Results.csv,0.007,5000.0,RF2,11,1.9120334061709316,2.31111248438114,0.5757214697924528,0.3011042944827003,0.12287187078897964,161.25034521041823,0.006021070294082165,15.052675735205412,0.005975115112960339,nan,0.9923676059442466,at_final_position,0,0,0.4344853914592154,0.019067519340916293,3.872814679520911,0.0006407813943974094,11.188695529242132,5542.0,1,PASS,PASS,PASS,WARN,PASS,PASS,PASS,SKIP,PASS,PASS,,0.3333333333,1,0.3333333333,0.3333333333,1,1,0.3333333333,0,11.44714243,0.45,-0.1166666667,0.05333333333,35,1,0.1833333333,0,840.5670336,991.3516141,0,11.44714243,0,30,18.75,-1,0,0.05333333333,2.5,0.05333333333,1,35,0.45,0.1833333333,60,0.39,140,0,1.1e-09,50,5.833333333,25.66666667,-0.1166666667
00090,glassy_pc,CDP_drucker_prager_unified,morris,9,8,phi,1,WARN,Design_00090_Results.csv,0.007,5000.0,RF2,11,1.9068708528171887,2.32802360494221,0.5702762007713318,0.299063882553353,0.12287187078897964,160.8149639520304,0.006249478552490473,15.623696381226182,0.006184099707752466,nan,0.9895385120232227,at_final_position,0,0,0.40832429639474477,0.02019076916677321,4.093061435544438,0.000647196240330132,11.224224683511675,7143.0,1,PASS,PASS,PASS,WARN,PASS,PASS,PASS,SKIP,PASS,PASS,,0.3333333333,1,0.3333333333,0.3333333333,1,1,0.3333333333,0.6666666667,11.44714243,0.45,-0.1166666667,0.05333333333,35,1,0.1833333333,0.6666666667,840.5670336,991.3516141,0,11.44714243,0.1222222222,30,18.75,-1,0,0.05333333333,2.5,0.05333333333,1,35,0.45,0.1833333333,60,0.39,140,0.6666666667,1.1e-09,50,5.833333333,8.555555556,-0.1166666667
