file,z [mm],d_cmd [um],F_n [N],F_t [N],SCOF [-],w0 [um],w0_s [um],h_r [um],h_p [um],h_p_left [um],h_p_right [um],A_groove [um^2],A_pile [um^2],A_ratio [-],k_lateral [-],present
Design_00008_Results.csv,1.87351,18.7351,4.04251,1.67742,0.41494,140.967,140.79,-11.9808,5.08499,5.08499,5.08499,1110.37,341.426,0.307489,0.833961,1
Design_00008_Results.csv,1.87947,18.7947,4.05801,1.68568,0.415394,141.354,141.369,-12.2294,5.11676,5.11676,5.11676,1115.38,342.418,0.306998,0.834986,1
Design_00008_Results.csv,1.88544,18.8544,4.07563,1.69634,0.416206,142.719,141.772,-12.247,5.13722,5.13722,5.13722,1124.54,340.676,0.302946,0.841782,1
Design_00008_Results.csv,1.89141,18.9141,4.09345,1.70722,0.417052,142.048,142.005,-12.0225,5.15508,5.15508,5.15508,1123.97,344.1,0.306147,0.836567,1
Design_00008_Results.csv,1.89737,18.9737,4.11126,1.71811,0.417899,141.9,142.174,-12.6338,5.18674,5.18674,5.18674,1139.01,345.305,0.303161,0.834446,1
Design_00008_Results.csv,1.90334,19.0334,4.12688,1.72679,0.418424,142.03,142.064,-12.2034,5.2687,5.2687,5.2687,1142.93,348.175,0.304632,0.833964,1
Design_00008_Results.csv,1.90931,19.0931,4.14077,1.73374,0.418698,142.279,142.195,-12.2423,5.3872,5.3872,5.3872,1160.71,353.423,0.304488,0.834189,1
Design_00008_Results.csv,1.91527,19.1527,4.15466,1.74069,0.418972,142.572,142.48,-12.2459,5.49184,5.49184,5.49184,1168.01,356.892,0.305556,0.834667,1
Design_00008_Results.csv,1.92124,19.2124,4.16903,1.74839,0.419375,143.04,142.866,-12.1339,5.57482,5.57482,5.57482,1170.1,359.421,0.307172,0.83617,1
Design_00008_Results.csv,1.92721,19.2721,4.18525,1.75897,0.420269,143.572,143.152,-12.1473,5.6277,5.6277,5.6277,1187.65,361.33,0.30424,0.838048,1
Design_00008_Results.csv,1.93317,19.3317,4.20147,1.76954,0.421163,143.425,143.43,-12.1234,5.62145,5.62145,5.62145,1182.83,362.858,0.306771,0.83596,1
Design_00008_Results.csv,1.93914,19.3914,4.21769,1.78011,0.422057,143.682,143.688,-12.6916,5.53884,5.53884,5.53884,1196.38,363.234,0.303612,0.836236,1
Design_00008_Results.csv,1.94511,19.4511,4.23139,1.7897,0.422953,144.073,143.857,-12.4617,5.45178,5.45178,5.45178,1202.47,363.981,0.302695,0.837287,1
Design_00008_Results.csv,1.95107,19.5107,4.24466,1.79913,0.42385,144.25,144.085,-12.4483,5.39302,5.39302,5.39302,1206.56,365.17,0.302655,0.837101,1
Design_00008_Results.csv,1.95704,19.5704,4.25794,1.80856,0.424746,144.334,144.377,-12.3931,5.39711,5.39711,5.39711,1216.53,367.628,0.302194,0.836378,1
Design_00008_Results.csv,1.96301,19.6301,4.272,1.81731,0.425399,144.85,144.671,-12.4777,5.40708,5.40708,5.40708,1228.35,368.987,0.300393,0.838157,1
Design_00008_Results.csv,1.96897,19.6897,4.28684,1.8254,0.425811,145.247,144.733,-12.5263,5.34691,5.34691,5.34691,1227.89,367.532,0.29932,0.839246,1
Design_00008_Results.csv,1.97494,19.7494,4.30169,1.83349,0.426223,144.502,144.648,-12.4594,5.19578,5.19578,5.19578,1214.25,362.697,0.298701,0.83374,1
Design_00008_Results.csv,1.98091,19.8091,4.31686,1.84155,0.426594,143.992,144.22,-12.2988,5.38608,5.38608,5.38608,1194.79,376.778,0.31535,0.829615,1
Design_00008_Results.csv,1.98687,19.8687,4.33386,1.84943,0.426738,143.138,143.393,-12.0763,5.50525,5.50525,5.50525,1163.24,385.252,0.331188,0.823515,1
Design_00008_Results.csv,1.99284,19.9284,4.35085,1.8573,0.426881,141.942,142.344,-11.895,5.59313,5.59313,5.59313,1123.71,392.229,0.349049,0.815478,1
Design_00008_Results.csv,1.99881,19.9881,4.36785,1.86518,0.427025,140.304,140.874,-11.3859,5.83738,5.83738,5.83738,1068.98,403.281,0.377257,0.804928,1
Design_00008_Results.csv,2.00477,20,,,,138.111,138.849,-10.7777,6.05338,6.05338,6.05338,1002.49,420.101,0.419056,0.79212,1
Design_00008_Results.csv,2.01074,20,,,,135.038,136.086,-10.1125,6.28818,6.28818,6.28818,924.268,439.322,0.475319,0.774497,1
Design_00008_Results.csv,2.01671,20,,,,130.889,132.452,-9.56428,6.48463,6.48463,6.48463,838.125,459.603,0.548371,0.750701,1
Design_00008_Results.csv,2.02267,20,,,,125.768,127.727,-8.76791,6.40189,6.40189,6.40189,733.701,483.499,0.658987,0.721329,1
Design_00008_Results.csv,2.02864,20,,,,119.212,121.968,-7.9512,6.46348,6.46348,6.46348,628.439,514.94,0.819397,0.683729,1
Design_00008_Results.csv,2.03461,20,,,,112.003,115.286,-6.74874,7.04623,7.04623,7.04623,507.937,551.276,1.08532,0.642382,1
Design_00008_Results.csv,2.04057,20,,,,104.163,106.786,-5.62266,7.12545,7.12545,7.12545,386.424,590.562,1.52828,0.597414,1
Design_00008_Results.csv,2.04654,20,,,,91.7654,95.0626,-4.2572,7.53607,7.53607,7.53607,256.076,638.342,2.49278,0.52631,1
Design_00008_Results.csv,2.05251,20,,,,72.3192,79.267,-2.89023,7.70537,7.70537,7.70537,140.183,702.259,5.00959,0.414779,1
Design_00008_Results.csv,2.05847,20,,,,48.8208,70.9685,-1.35233,7.8003,7.8003,7.8003,44.257,788.4,17.8141,0.280006,1
Design_00008_Results.csv,2.06444,20,,,,,60.57,0.316294,8.34022,8.34022,8.34022,,,,,0
Design_00008_Results.csv,2.07041,20,,,,,48.8208,2.0368,8.84492,8.84492,8.84492,,,,,0
Design_00008_Results.csv,2.07637,20,,,,,,4.01588,9.0613,9.0613,9.0613,,,,,0
Design_00008_Results.csv,2.08234,20,,,,,,6.00672,8.32212,8.32212,8.32212,,,,,0
Design_00008_Results.csv,2.08831,20,,,,,,7.30507,7.01629,7.01629,7.01629,,,,,0
Design_00008_Results.csv,2.09427,20,,,,,,5.92624,5.65416,5.65416,5.65416,,,,,0
Design_00008_Results.csv,2.10024,20,,,,,,4.64755,4.4535,4.4535,4.4535,,,,,0
Design_00008_Results.csv,2.10621,20,,,,,,3.58827,3.44819,3.44819,3.44819,,,,,0
Design_00008_Results.csv,2.11217,20,,,,,,2.78787,2.65859,2.65859,2.65859,,,,,0
Design_00008_Results.csv,2.11814,20,,,,,,2.1469,2.06519,2.06519,2.06519,,,,,0
Design_00008_Results.csv,2.12411,20,,,,,,1.70895,1.65732,1.65732,1.65732,,,,,0
Design_00008_Results.csv,2.13007,20,,,,,,1.38138,1.34574,1.34574,1.34574,,,,,0
Design_00008_Results.csv,2.13604,20,,,,,,1.14092,1.10972,1.10972,1.10972,,,,,0
Design_00008_Results.csv,2.142,20,,,,,,0.950874,0.928421,0.928421,0.928421,,,,,0
Design_00008_Results.csv,2.14797,20,,,,,,0.799544,0.784734,0.784734,0.784734,,,,,0
Design_00008_Results.csv,2.15394,20,,,,,,0.683019,0.672464,0.672464,0.672464,,,,,0
Design_00008_Results.csv,2.1599,20,,,,,,0.59089,0.582787,0.582787,0.582787,,,,,0
Design_00008_Results.csv,2.16587,20,,,,,,0.514123,0.507777,0.507777,0.507777,,,,,0
Design_00008_Results.csv,2.17184,20,,,,,,0.448485,0.442912,0.442912,0.442912,,,,,0
Design_00008_Results.csv,2.1778,20,,,,,,0.391526,0.386628,0.386628,0.386628,,,,,0
Design_00008_Results.csv,2.18377,20,,,,,,0.343854,0.339971,0.339971,0.339971,,,,,0
Design_00008_Results.csv,2.18974,20,,,,,,0.302307,0.298781,0.298781,0.298781,,,,,0
Design_00008_Results.csv,2.1957,20,,,,,,0.265582,0.262972,0.262972,0.262972,,,,,0
Design_00008_Results.csv,2.20167,20,,,,,,0.233072,0.230849,0.230849,0.230849,,,,,0
Design_00008_Results.csv,2.20764,20,,,,,,0.204519,0.202749,0.202749,0.202749,,,,,0
Design_00008_Results.csv,2.2136,20,,,,,,0.179501,0.177823,0.177823,0.177823,,,,,0
Design_00008_Results.csv,2.21957,20,,,,,,0.157685,0.156142,0.156142,0.156142,,,,,0
Design_00008_Results.csv,2.22554,20,,,,,,0.138289,0.136978,0.136978,0.136978,,,,,0
Design_00008_Results.csv,2.2315,20,,,,,,0.120901,0.11986,0.11986,0.11986,,,,,0
Design_00008_Results.csv,2.23747,20,,,,,,0.105774,0.104803,0.104803,0.104803,,,,,0
Design_00008_Results.csv,2.24344,20,,,,,,0.0922497,0.0914948,0.0914948,0.0914948,,,,,0
Design_00008_Results.csv,2.2494,20,,,,,,0.0798986,0.0792296,0.0792296,0.0792296,,,,,0
Design_00008_Results.csv,2.25537,20,,,,,,0.0691771,0.0685398,0.0685398,0.0685398,,,,,0
Design_00008_Results.csv,2.26134,20,,,,,,0.0596217,0.0590573,0.0590573,0.0590573,,,,,0
Design_00008_Results.csv,2.2673,20,,,,,,0.05144,0.0509643,0.0509643,0.0509643,,,,,0
Design_00008_Results.csv,2.27327,20,,,,,,0.044024,0.0436003,0.0436003,0.0436003,,,,,0
Design_00008_Results.csv,2.27924,20,,,,,,0.0374867,0.0371534,0.0371534,0.0371534,,,,,0
Design_00008_Results.csv,2.2852,20,,,,,,0.0318373,0.0314706,0.0314706,0.0314706,,,,,0
Design_00008_Results.csv,2.29117,20,,,,,,0.0269715,0.0266607,0.0266607,0.0266607,,,,,0
Design_00008_Results.csv,2.29714,20,,,,,,0.0225293,0.0222301,0.0222301,0.0222301,,,,,0
Design_00008_Results.csv,2.3031,20,,,,,,0.0185646,0.0182807,0.0182807,0.0182807,,,,,0
Design_00008_Results.csv,2.30907,20,,,,,,0.015398,0.0151567,0.0151567,0.0151567,,,,,0
Design_00008_Results.csv,2.31504,20,,,,,,0.0124551,0.0121397,0.0121397,0.0121397,,,,,0
Design_00008_Results.csv,2.321,20,,,,,,0.00986388,0.00966414,0.00966414,0.00966414,,,,,0
Design_00008_Results.csv,2.32697,20,,,,,,0.00753412,0.00733434,0.00733434,0.00733434,,,,,0
Design_00008_Results.csv,2.33294,20,,,,,,0.00547255,0.00524589,0.00524589,0.00524589,,,,,0
Design_00008_Results.csv,2.3389,20,,,,,,0.00380063,0.00362077,0.00362077,0.00362077,,,,,0
Design_00008_Results.csv,2.34487,20,,,,,,0.00273804,0.00248769,0.00248769,0.00248769,,,,,0
Design_00008_Results.csv,2.35084,20,,,,,,0.00123229,0.000999166,0.000999166,0.000999166,,,,,0
Design_00008_Results.csv,2.3568,20,,,,,,0.000286218,0.000140876,0.000140876,0.000140876,,,,,0
Design_00008_Results.csv,2.36277,20,,,,,,-0.000483909,-0.000649907,-0.000649907,-0.000649907,,,,,0
Design_00008_Results.csv,2.36874,20,,,,,,-0.00113987,-0.00130588,-0.00130588,-0.00130588,,,,,0
Design_00008_Results.csv,2.3747,20,,,,,,-0.00161819,-0.00174285,-0.00174285,-0.00174285,,,,,0
Design_00008_Results.csv,2.38067,20,,,,,,-0.00202919,-0.00212705,-0.00212705,-0.00212705,,,,,0
Design_00008_Results.csv,2.38663,20,,,,,,-0.00187708,-0.00205168,-0.00205168,-0.00205168,,,,,0
Design_00008_Results.csv,2.3926,20,,,,,,-0.00189594,-0.00204656,-0.00204656,-0.00204656,,,,,0
Design_00008_Results.csv,2.39857,20,,,,,,-0.00181009,-0.00193268,-0.00193268,-0.00193268,,,,,0
Design_00008_Results.csv,2.40453,20,,,,,,-0.00159289,-0.00177623,-0.00177623,-0.00177623,,,,,0
Design_00008_Results.csv,2.4105,20,,,,,,-0.00131069,-0.00141528,-0.00141528,-0.00141528,,,,,0
Design_00008_Results.csv,2.41647,20,,,,,,-0.00110291,-0.0012169,-0.0012169,-0.0012169,,,,,0
Design_00008_Results.csv,2.42243,20,,,,,,-0.00065099,-0.000774043,-0.000774043,-0.000774043,,,,,0
Design_00008_Results.csv,2.4284,20,,,,,,-0.000164665,-0.000319945,-0.000319945,-0.000319945,,,,,0
Design_00008_Results.csv,2.43437,20,,,,,,0.000195034,6.02355e-05,6.02355e-05,6.02355e-05,,,,,0
Design_00008_Results.csv,2.44033,20,,,,,,0.000669762,0.000534956,0.000534956,0.000534956,,,,,0
Design_00008_Results.csv,2.4463,20,,,,,,0.0011946,0.00102886,0.00102886,0.00102886,,,,,0
Design_00008_Results.csv,2.45227,20,,,,,,0.00168045,0.00154362,0.00154362,0.00154362,,,,,0
Design_00008_Results.csv,2.45823,20,,,,,,0.00207787,0.00194104,0.00194104,0.00194104,,,,,0
Design_00008_Results.csv,2.4642,20,,,,,,0.00253337,0.00239861,0.00239861,0.00239861,,,,,0
Design_00008_Results.csv,2.47017,20,,,,,,0.00300502,0.00288395,0.00288395,0.00288395,,,,,0
Design_00008_Results.csv,2.47613,20,,,,,,0.00353148,0.00337829,0.00337829,0.00337829,,,,,0
Design_00008_Results.csv,2.4821,20,,,,,,0.00392469,0.00378438,0.00378438,0.00378438,,,,,0
Design_00008_Results.csv,2.48807,20,,,,,,0.00439066,0.00423437,0.00423437,0.00423437,,,,,0
Design_00008_Results.csv,2.49403,20,,,,,,0.00495745,0.00478139,0.00478139,0.00478139,,,,,0
Design_00008_Results.csv,2.5,20,,,,,,-0.0356603,-0.0204398,-0.0204398,-0.0204398,,,,,0
Design_00009_Results.csv,0,0,0,0,,,,,,,,,,,,0
Design_00009_Results.csv,0.00596659,0.0596659,0.000914147,0.000546318,,,,-0.0340578,-0.0251912,-0.0251912,-0.0251912,,,,,0
Design_00009_Results.csv,0.0119332,0.119332,0.00182829,0.00109264,,,,-0.0327153,-0.0246997,-0.0246997,-0.0246997,,,,,0
Design_00009_Results.csv,0.0178998,0.178998,0.00274244,0.00163896,,,,-0.0312358,-0.0241288,-0.0241288,-0.0241288,,,,,0
Design_00009_Results.csv,0.0238663,0.238663,0.00459716,0.00275363,0.598195,,,-0.0306948,-0.023493,-0.023493,-0.023493,,,,,0
Design_00009_Results.csv,0.0298329,0.298329,0.00696282,0.00417704,0.599071,,,-0.0308416,-0.0229609,-0.0229609,-0.0229609,,,,,0
Design_00009_Results.csv,0.0357995,0.357995,0.00932847,0.00560046,0.599947,,,-0.0287081,-0.0216491,-0.0216491,-0.0216491,,,,,0
Design_00009_Results.csv,0.0417661,0.417661,0.0119986,0.00721551,0.600992,,,-0.0319023,-0.0220613,-0.0220613,-0.0220613,,,,,0
Design_00009_Results.csv,0.0477327,0.477327,0.0153931,0.00928635,0.602434,,,-0.0287157,-0.0215277,-0.0215277,-0.0215277,,,,,0
Design_00009_Results.csv,0.0536993,0.536993,0.0187875,0.0113572,0.603877,,,-0.0276523,-0.0211533,-0.0211533,-0.0211533,,,,,0
Design_00009_Results.csv,0.0596659,0.596659,0.0221819,0.013428,0.60532,,,-0.0271144,-0.02116,-0.02116,-0.02116,,,,,0
Design_00009_Results.csv,0.0656325,0.656325,0.0263346,0.0153062,0.587926,,,-0.0270395,-0.0215031,-0.0215031,-0.0215031,,,,,0
Design_00009_Results.csv,0.071599,0.71599,0.0305323,0.0171728,0.569415,,,-0.0268994,-0.0215422,-0.0215422,-0.0215422,,,,,0
Design_00009_Results.csv,0.0775656,0.775656,0.0347299,0.0190395,0.550904,,,-0.0267347,-0.02127,-0.02127,-0.02127,,,,,0
Design_00009_Results.csv,0.0835322,0.835322,0.039846,0.0217809,0.545694,,,-0.0275374,-0.0221247,-0.0221247,-0.0221247,,,,,0
Design_00009_Results.csv,0.0894988,0.894988,0.0455949,0.025125,0.549651,,,-0.0272106,-0.0219041,-0.0219041,-0.0219041,,,,,0
Design_00009_Results.csv,0.0954654,0.954654,0.0513438,0.0284691,0.553608,,,-0.0277386,-0.0217488,-0.0217488,-0.0217488,,,,,0
Design_00009_Results.csv,0.101432,1.01432,0.0570194,0.0316656,0.555639,,,-0.0283238,-0.0217316,-0.0217316,-0.0217316,,,,,0
Design_00009_Results.csv,0.107399,1.07399,0.0624627,0.0343948,0.551573,,,-0.0287149,-0.0217966,-0.0217966,-0.0217966,,,,,0
Design_00009_Results.csv,0.113365,1.13365,0.067906,0.0371239,0.547507,,,-0.0283873,-0.0218163,-0.0218163,-0.0218163,,,,,0
Design_00009_Results.csv,0.119332,1.19332,0.0733494,0.039853,0.543441,,,-0.0291338,-0.0213655,-0.0213655,-0.0213655,,,,,0
Design_00009_Results.csv,0.125298,1.25298,0.0789245,0.0433228,0.548033,,,-0.0288981,-0.0215128,-0.0215128,-0.0215128,,,,,0
Design_00009_Results.csv,0.131265,1.31265,0.0845163,0.046886,0.553717,,,-0.0289997,-0.0212466,-0.0212466,-0.0212466,,,,,0
Design_00009_Results.csv,0.137232,1.37232,0.0901081,0.0504492,0.559401,,,-0.028705,-0.0208386,-0.0208386,-0.0208386,,,,,0
Design_00009_Results.csv,0.143198,1.43198,0.0959529,0.0537604,0.560545,,,-0.0288808,-0.0209023,-0.0209023,-0.0209023,,,,,0
Design_00009_Results.csv,0.149165,1.49165,0.102017,0.0568535,0.557759,,,-0.0425683,-0.0207911,-0.0207911,-0.0207911,,,,,0
Design_00009_Results.csv,0.155131,1.55131,0.10808,0.0599467,0.554973,,,-0.0499841,-0.0208811,-0.0208811,-0.0208811,,,,,0
Design_00009_Results.csv,0.161098,1.61098,0.114304,0.0630563,0.551824,,,-0.0500233,-0.0206969,-0.0206969,-0.0206969,,,,,0
Design_00009_Results.csv,0.167064,1.67064,0.121237,0.0662392,0.547062,,,-0.0592899,-0.0205561,-0.0205561,-0.0205561,,,,,0
Design_00009_Results.csv,0.173031,1.73031,0.12817,0.0694221,0.5423,,,-0.064239,-0.0211586,-0.0211586,-0.0211586,,,,,0
Design_00009_Results.csv,0.178998,1.78998,0.135103,0.072605,0.537538,,,-0.0627056,-0.0217173,-0.0217173,-0.0217173,,,,,0
Design_00009_Results.csv,0.184964,1.84964,0.142606,0.0758905,0.532712,,,-0.0682337,-0.0217093,-0.0217093,-0.0217093,,,,,0
Design_00009_Results.csv,0.190931,1.90931,0.150224,0.0791966,0.527873,,,-0.0711015,-0.0214977,-0.0214977,-0.0214977,,,,,0
Design_00009_Results.csv,0.196897,1.96897,0.157842,0.0825027,0.523035,,,-0.0686227,-0.0228292,-0.0228292,-0.0228292,,,,,0
Design_00009_Results.csv,0.202864,2.02864,0.165818,0.085862,0.518151,,,-0.0738116,-0.023146,-0.023146,-0.023146,,,,,0
Design_00009_Results.csv,0.208831,2.08831,0.174182,0.089279,0.513217,,,-0.0764319,-0.0236712,-0.0236712,-0.0236712,,,,,0
Design_00009_Results.csv,0.214797,2.14797,0.182546,0.0926959,0.508284,,,-0.0776954,-0.0237224,-0.0237224,-0.0237224,,,,,0
Design_00009_Results.csv,0.220764,2.20764,0.190927,0.0960722,0.503287,,,-0.0785404,-0.0237271,-0.0237271,-0.0237271,,,,,0
Design_00009_Results.csv,0.22673,2.2673,0.199432,0.099172,0.497854,,,-0.0791673,-0.0245261,-0.0245261,-0.0245261,,,,,0
Design_00009_Results.csv,0.232697,2.32697,0.207936,0.102272,0.492421,,,-0.0806956,-0.0241584,-0.0241584,-0.0241584,,,,,0
Design_00009_Results.csv,0.238663,2.38663,0.216441,0.105372,0.486988,,,-0.0836361,-0.0242002,-0.0242002,-0.0242002,,,,,0
Design_00009_Results.csv,0.24463,2.4463,0.225273,0.108797,0.483214,,,-0.084878,-0.0238306,-0.0238306,-0.0238306,,,,,0
Design_00009_Results.csv,0.250597,2.50597,0.234201,0.112315,0.47992,,,-0.0882109,-0.024109,-0.024109,-0.024109,,,,,0
Design_00009_Results.csv,0.256563,2.56563,0.243129,0.115834,0.476625,,,-0.0928376,-0.0238824,-0.0238824,-0.0238824,,,,,0
Design_00009_Results.csv,0.26253,2.6253,0.25211,0.119245,0.473151,,,-0.0977181,-0.0234112,-0.0234112,-0.0234112,,,,,0
Design_00009_Results.csv,0.268496,2.68496,0.261164,0.122507,0.469435,,,-0.10138,-0.0233044,-0.0233044,-0.0233044,,,,,0
Design_00009_Results.csv,0.274463,2.74463,0.270218,0.12577,0.465718,,,-0.109279,-0.0228796,-0.0228796,-0.0228796,,,,,0
Design_00009_Results.csv,0.28043,2.8043,0.279318,0.129061,0.462078,,,-0.120706,-0.0236347,-0.0236347,-0.0236347,,,,,0
Design_00009_Results.csv,0.286396,2.86396,0.289015,0.132719,0.459428,,,-0.125977,-0.0233587,-0.0233587,-0.0233587,,,,,0
Design_00009_Results.csv,0.292363,2.92363,0.298712,0.136377,0.456778,,,-0.139103,-0.0224179,-0.0224179,-0.0224179,,,,,0
Design_00009_Results.csv,0.298329,2.98329,0.308409,0.140035,0.454128,,,-0.148497,-0.0229572,-0.0229572,-0.0229572,,,,,0
Design_00009_Results.csv,0.304296,3.04296,0.318499,0.143781,0.451586,,,-0.156779,-0.023014,-0.023014,-0.023014,,,,,0
Design_00009_Results.csv,0.310263,3.10263,0.328741,0.147561,0.449085,,,-0.169048,-0.0219413,-0.0219413,-0.0219413,,,,,0
Design_00009_Results.csv,0.316229,3.16229,0.338983,0.15134,0.446584,,,-0.183596,-0.0220997,-0.0220997,-0.0220997,,,,,0
Design_00009_Results.csv,0.322196,3.22196,0.349223,0.15505,0.444069,,,-0.19875,-0.0230126,-0.0230126,-0.0230126,,,,,0
Design_00009_Results.csv,0.328162,3.28162,0.359459,0.158641,0.441528,,,-0.212562,-0.021984,-0.021984,-0.021984,21.081,0,0,,1
Design_00009_Results.csv,0.334129,3.34129,0.369696,0.162231,0.438987,,,-0.226793,-0.0217281,-0.0217281,-0.0217281,21.4333,0,0,,1
Design_00009_Results.csv,0.340095,3.40095,0.379939,0.165824,0.436451,,,-0.243221,-0.0220486,-0.0220486,-0.0220486,21.8848,0,0,,1
Design_00009_Results.csv,0.346062,3.46062,0.390611,0.169557,0.434226,,,-0.260647,-0.0219226,-0.0219226,-0.0219226,22.1969,0,0,,1
Design_00009_Results.csv,0.352029,3.52029,0.401282,0.17329,0.432,,,-0.276779,-0.0213623,-0.0213623,-0.0213623,22.5752,0,0,,1
Design_00009_Results.csv,0.357995,3.57995,0.411954,0.177023,0.429775,,,-0.301407,-0.0211015,-0.0211015,-0.0211015,22.8535,0,0,,1
Design_00009_Results.csv,0.363962,3.63962,0.422784,0.180952,0.428067,,,-0.321199,-0.0205711,-0.0205711,-0.0205711,23.4849,0,0,,1
Design_00009_Results.csv,0.369928,3.69928,0.433695,0.184979,0.426622,,,-0.344604,-0.0186518,-0.0186518,-0.0186518,23.8669,0,0,,1
Design_00009_Results.csv,0.375895,3.75895,0.444605,0.189007,0.425176,,,-0.367805,-0.0158301,-0.0158301,-0.0158301,24.1091,0,0,,1
Design_00009_Results.csv,0.381862,3.81862,0.455421,0.192975,0.42376,,71.3829,-0.391435,-0.0120602,-0.0120602,-0.0120602,24.2764,0,0,,1
Design_00009_Results.csv,0.387828,3.87828,0.466025,0.196814,0.422407,71.3829,69.8862,-0.417368,-0.00772359,-0.00772359,-0.00772359,24.8267,0,0,0.910606,1
Design_00009_Results.csv,0.393795,3.93795,0.476629,0.200652,0.421055,68.3895,68.7234,-0.444197,-0.00417982,-0.00417982,-0.00417982,25.4382,0,0,0.86585,1
Design_00009_Results.csv,0.399761,3.99761,0.487234,0.204491,0.419702,66.3978,67.7188,-0.461254,0.00174368,0.00174368,0.00174368,25.5897,0,0,0.8344,1
Design_00009_Results.csv,0.405728,4.05728,0.497401,0.208449,0.419104,64.705,65.7694,-0.486234,0.00430423,0.00430423,0.00430423,26.2888,0.0125202,0.000476254,0.807187,1
Design_00009_Results.csv,0.411695,4.11695,0.50755,0.212413,0.418536,63.5853,64.4327,-0.519752,0.0110627,0.0110627,0.0110627,26.9647,0.125266,0.00464555,0.787509,1
Design_00009_Results.csv,0.417661,4.17661,0.517699,0.216376,0.417969,63.0428,63.5186,-0.547155,0.0168738,0.0168738,0.0168738,27.55,0.282162,0.0102418,0.775252,1
Design_00009_Results.csv,0.423628,4.23628,0.527955,0.220348,0.41738,62.7412,63.1938,-0.575581,0.0214907,0.0214907,0.0214907,28.4267,0.4429,0.0155804,0.766148,1
Design_00009_Results.csv,0.429594,4.29594,0.538278,0.224325,0.416777,63.406,62.9529,-0.615522,0.0259656,0.0259656,0.0259656,29.5498,0.567302,0.0191982,0.768928,1
Design_00009_Results.csv,0.435561,4.35561,0.548602,0.228302,0.416174,62.6215,62.9162,-0.643935,0.0322722,0.0322722,0.0322722,30.6264,0.831694,0.0271561,0.754252,1
Design_00009_Results.csv,0.441527,4.41527,0.559043,0.232291,0.415528,62.8964,62.9753,-0.666547,0.0372469,0.0372469,0.0372469,31.4064,1.16236,0.0370103,0.752484,1
Design_00009_Results.csv,0.447494,4.47494,0.569825,0.236318,0.414758,62.9773,62.8819,-0.711411,0.0438559,0.0438559,0.0438559,32.6643,1.38883,0.0425182,0.748468,1
Design_00009_Results.csv,0.453461,4.53461,0.580607,0.240344,0.413988,63.0325,62.9554,-0.75224,0.0532164,0.0532164,0.0532164,33.9826,1.71884,0.05058,0.744235,1
Design_00009_Results.csv,0.459427,4.59427,0.591389,0.24437,0.413218,62.9154,62.9238,-0.784885,0.0600044,0.0600044,0.0600044,34.9884,2.12446,0.0607192,0.738069,1
Design_00009_Results.csv,0.465394,4.65394,0.603153,0.249029,0.412891,62.7699,62.9486,-0.819315,0.0669652,0.0669652,0.0669652,36.2847,2.54284,0.0700801,0.731682,1
Design_00009_Results.csv,0.47136,4.7136,0.615021,0.253756,0.412612,63.0767,62.9604,-0.865216,0.0751501,0.0751501,0.0751501,37.8773,3.03505,0.0801285,0.730646,1
Design_00009_Results.csv,0.477327,4.77327,0.626889,0.258482,0.412332,63.0797,63.0426,-0.903888,0.0817425,0.0817425,0.0817425,39.4056,3.51725,0.0892579,0.726153,1
Design_00009_Results.csv,0.483294,4.83294,0.638623,0.26335,0.412364,63.2442,63.1987,-0.943589,0.0952194,0.0952194,0.0952194,41.3089,3.94831,0.0955801,0.723594,1
Design_00009_Results.csv,0.48926,4.8926,0.650249,0.268332,0.412647,63.3943,63.3532,-0.981678,0.10431,0.10431,0.10431,42.8888,4.52417,0.105486,0.720929,1
Design_00009_Results.csv,0.495227,4.95227,0.661874,0.273314,0.41293,63.6947,63.7166,-1.03045,0.114999,0.114999,0.114999,44.575,4.98996,0.111945,0.720023,1
Design_00009_Results.csv,0.501193,5.01193,0.673472,0.278289,0.413212,64.5334,64.1098,-1.08027,0.124789,0.124789,0.124789,46.5064,5.31419,0.114268,0.725203,1
Design_00009_Results.csv,0.50716,5.0716,0.684963,0.283233,0.41349,64.8167,64.4644,-1.11917,0.135514,0.135514,0.135514,48.4101,5.64474,0.116602,0.724145,1
Design_00009_Results.csv,0.513126,5.13126,0.696453,0.288178,0.413768,64.8129,64.8771,-1.15204,0.156245,0.156245,0.156245,50.4489,6.57548,0.130339,0.719934,1
Design_00009_Results.csv,0.519093,5.19093,0.707943,0.293123,0.414046,65.3455,65.2055,-1.22044,0.174558,0.174558,0.174558,53.1495,7.03381,0.13234,0.721721,1
Design_00009_Results.csv,0.52506,5.2506,0.718447,0.297948,0.414689,65.8471,65.5812,-1.25793,0.201804,0.201804,0.201804,55.2867,7.73179,0.139849,0.723172,1
Design_00009_Results.csv,0.531026,5.31026,0.728774,0.302752,0.415398,66.3193,66.1535,-1.31286,0.22148,0.22148,0.22148,57.859,8.40094,0.145197,0.724309,1
Design_00009_Results.csv,0.536993,5.36993,0.739101,0.307555,0.416106,67.1021,66.706,-1.37286,0.248797,0.248797,0.248797,61.0001,9.05012,0.148362,0.728831,1
Design_00009_Results.csv,0.542959,5.42959,0.749798,0.312577,0.416864,67.5556,67.2435,-1.42836,0.273597,0.273597,0.273597,64.005,9.779,0.152785,0.729769,1
