id,family,campaign,method,traj,step,moved,sign,status,file,fine_size_x,mass_scale,force_source,n_window,Fn_half_N,Fn_cv_pct,Ft_half_N,scof,contact_radius_mm,H_MPa,residual_depth_mm,residual_rel_pct,pile_up_mm,pile_up_max_mm,pile_up_ratio,profile_method,profile_n_fail_flags,profile_n_warn_flags,AE_over_IE_pct,KE_over_IE_pct,PW_over_IE_pct,MW_over_IE_pct,ETOTAL_drift_pct,wallclock_s,family_resolved,q_quasi_static,q_hourglass,q_energy_total,q_artificial_energy,q_force_magnitude,q_strain_level,q_friction_physics,q_steady_state,q_settling,q_recovery,parse_error,u_X,u_h,u_q,u_s,u_eps_soft,u_beta,u_K,u_mu_eff,u_phi,g_X,g_h,g_q,g_s,g_eps_soft,g_beta,g_K,g_mu_eff,g_phi,p_E,p_E_star,p_Q,p_X,p_alpha,p_attack_angle_deg,p_b,p_dilation_angle,p_eps_max,p_eps_soft,p_flow_stress_ratio,p_friction_angle,p_h,p_mu_eff,p_n_points,p_nu,p_p_ref_MPa,p_phi,p_rho,p_sigma_y0,p_soft_drop,p_tau0
00072,glassy_pc,CDP_drucker_prager_unified,morris,7,1,X,1,WARN,Design_00072_Results.csv,0.01,20000.0,RF2,11,3.3560479987751353,2.6127816200401885,1.001084571534937,0.29829268589135355,0.12287187078897964,283.03056662015507,0.018878456205129623,47.19614051282406,0.022623052820563316,nan,1.1983529042176773,at_final_position,0,0,1.6735184641369256,0.01110361203785229,2.288495917679562,0.0,2.6080538648167257,3135.0,1,PASS,PASS,PASS,WARN,PASS,PASS,PASS,SKIP,PASS,PASS,,1,0,0,1,0.3333333333,1,1,0,0,60,0,0,0.35,0.05333333333,35,1,0.05,0,4405.817639,5196.152423,0,60,0,30,8,0,2.5,0.05333333333,1,35,0,0.05,60,0.39,140,0,1.1e-09,50,17.5,7
00073,glassy_pc,CDP_drucker_prager_unified,morris,7,2,phi,1,WARN,Design_00073_Results.csv,0.01,20000.0,RF2,11,3.341041694987904,2.8763700074487017,1.0119199265133252,0.30287557561205136,0.12287187078897964,281.7650177765973,0.018802644684910774,47.006611712276936,0.02282692678272724,nan,1.2140274501408823,at_final_position,0,0,1.7648093320237899,0.010646312494163786,2.517479920789571,0.0,2.628261285128135,2785.0,1,PASS,PASS,PASS,WARN,PASS,PASS,PASS,SKIP,PASS,PASS,,1,0,0,1,0.3333333333,1,1,0,0.6666666667,60,0,0,0.35,0.05333333333,35,1,0.05,0.6666666667,4405.817639,5196.152423,0,60,0.03333333333,30,8,0,2.5,0.05333333333,1,35,0,0.05,60,0.39,140,0.6666666667,1.1e-09,50,17.5,2.333333333
00074,glassy_pc,CDP_drucker_prager_unified,morris,7,3,eps_soft,1,WARN,Design_00074_Results.csv,0.01,20000.0,RF2,11,3.5067551136016846,2.797111888262341,1.0456574179909446,0.2981837579519434,0.12287187078897964,295.74037295147536,0.018340347334742546,45.850868336856365,0.02161816507577896,nan,1.1787216829218479,at_final_position,0,0,1.681433051946438,0.009662437944528948,2.4491613492389543,0.0,2.5667214887433056,2925.0,1,PASS,PASS,PASS,WARN,WARN,PASS,PASS,SKIP,PASS,PASS,,1,0,0,1,1,1,1,0,0.6666666667,60,0,0,0.35,0.12,35,1,0.05,0.6666666667,4405.817639,5196.152423,0,60,0.03333333333,30,8,0,2.5,0.12,1,35,0,0.05,60,0.39,140,0.6666666667,1.1e-09,50,17.5,2.333333333
00075,glassy_pc,CDP_drucker_prager_unified,morris,7,4,h,1,WARN,Design_00075_Results.csv,0.01,20000.0,RF2,11,3.7118455279957163,2.4396538437374446,1.1104821400208906,0.2991725091050643,0.12287187078897964,313.0365666338931,0.019170017912983894,47.925044782459736,0.02043253742158413,nan,1.0658590677552329,at_final_position,0,0,1.4351540991632812,0.008372243260099584,2.217011675205772,0.0,2.475923862645694,2610.0,1,PASS,PASS,PASS,WARN,WARN,PASS,PASS,SKIP,PASS,PASS,,1,0.6666666667,0,1,1,1,1,0,0.6666666667,60,0.3,0,0.35,0.12,35,1,0.05,0.6666666667,4405.817639,5196.152423,0,60,0.03333333333,30,8,0,2.5,0.12,1,35,0.3,0.05,60,0.39,140,0.6666666667,1.1e-09,50,17.5,2.333333333
00076,glassy_pc,CDP_drucker_prager_unified,morris,7,5,q,1,WARN,Design_00076_Results.csv,0.01,20000.0,RF2,11,4.013693592765114,2.3914806526390757,1.198755600235679,0.29866644588827024,0.12287187078897964,338.49276655596225,0.018957965075969696,47.39491268992424,0.01862567849457264,nan,0.9824724552416099,at_final_position,0,0,1.2397038997723282,0.007707973163985253,2.423930200842873,0.0,2.3839352608031374,2911.0,1,PASS,PASS,PASS,WARN,WARN,PASS,PASS,SKIP,PASS,PASS,,1,0.6666666667,0.6666666667,1,1,1,1,0,0.6666666667,60,0.3,0.2333333333,0.35,0.12,35,1,0.05,0.6666666667,4405.817639,5196.152423,11.66666667,60,0.03333333333,30,8,0,2.5,0.12,1,35,0.3,0.05,60,0.39,140,0.6666666667,1.1e-09,50,17.5,2.333333333
00077,glassy_pc,CDP_drucker_prager_unified,morris,7,6,s,-1,WARN,Design_00077_Results.csv,0.01,20000.0,RF2,11,4.293215578252619,2.0930228770190737,1.272576180371371,0.29641562534563476,0.12287187078897964,362.0661081661518,0.01863393373787403,46.58483434468508,0.01615968905389309,nan,0.8672183383934673,at_final_position,0,0,1.1250316268840548,0.00728882837502683,2.651341614090565,0.0,2.349405605318613,3016.0,1,PASS,PASS,PASS,WARN,WARN,PASS,WARN,SKIP,PASS,PASS,,1,0.6666666667,0.6666666667,0.3333333333,1,1,1,0,0.6666666667,60,0.3,0.2333333333,0.1166666667,0.12,35,1,0.05,0.6666666667,4405.817639,5196.152423,11.66666667,60,0.03333333333,30,8,0,2.5,0.12,1,35,0.3,0.05,60,0.39,140,0.6666666667,1.1e-09,50,5.833333333,2.333333333
00078,glassy_pc,CDP_drucker_prager_unified,morris,7,7,beta,-1,WARN,Design_00078_Results.csv,0.01,20000.0,RF2,11,3.6447493813254614,2.463149058090044,1.091864824295044,0.29957198974761134,0.12287187078897964,307.37804791871315,0.019928179681301117,49.82044920325279,0.02134818769991398,nan,1.0712562833797246,at_final_position,0,0,1.0724685883163227,0.00932266296234732,1.8065753582596267,0.0,2.455089569448651,2865.0,1,PASS,PASS,PASS,WARN,WARN,PASS,PASS,SKIP,PASS,PASS,,1,0.6666666667,0.6666666667,0.3333333333,1,0.3333333333,1,0,0.6666666667,60,0.3,0.2333333333,0.1166666667,0.12,12.33333333,1,0.05,0.6666666667,4405.817639,5196.152423,11.66666667,60,0.03333333333,30,8,0,2.5,0.12,1,12.33333333,0.3,0.05,60,0.39,140,0.6666666667,1.1e-09,50,5.833333333,2.333333333
00079,glassy_pc,CDP_drucker_prager_unified,morris,7,8,K,-1,WARN,Design_00079_Results.csv,0.01,20000.0,RF2,11,3.7390853491696445,2.5342511911858954,1.1321559819308193,0.30278955311417066,0.12287187078897964,315.3338228186385,0.01888108253479004,47.2027063369751,0.022232679650187492,nan,1.177510855599611,at_final_position,0,0,1.1275849611536972,0.010526084942128347,1.9970584216570733,0.0,2.4374561119797433,3217.0,1,PASS,PASS,PASS,WARN,WARN,PASS,PASS,SKIP,PASS,PASS,,1,0.6666666667,0.6666666667,0.3333333333,1,0.3333333333,0.3333333333,0,0.6666666667,60,0.3,0.2333333333,0.1166666667,0.12,12.33333333,0.852,0.05,0.6666666667,4405.817639,5196.152423,11.66666667,60,0.03333333333,30,8,0,2.5,0.12,0.852,12.33333333,0.3,0.05,60,0.39,140,0.6666666667,1.1e-09,50,5.833333333,2.333333333
00080,glassy_pc,CDP_drucker_prager_unified,morris,7,9,mu_eff,1,WARN,Design_00080_Results.csv,0.01,20000.0,RF2,11,3.5589643825184214,2.508553746425357,2.44041354005987,0.6857088966799286,0.12287187078897964,300.143414555684,0.021002883091568947,52.50720772892237,0.02254023216664791,nan,1.0731970495848777,at_final_position,0,0,1.638887541977279,0.014683023739911821,3.5090665851187177,0.0,1.5801867296676073,4590.0,1,PASS,PASS,PASS,WARN,WARN,PASS,PASS,SKIP,PASS,PASS,,1,0.6666666667,0.6666666667,0.3333333333,1,0.3333333333,0.3333333333,0.6666666667,0.6666666667,60,0.3,0.2333333333,0.1166666667,0.12,12.33333333,0.852,0.3166666667,0.6666666667,4405.817639,5196.152423,11.66666667,60,0.2111111111,30,8,0,2.5,0.12,0.852,12.33333333,0.3,0.3166666667,60,0.39,140,0.6666666667,1.1e-09,50,5.833333333,14.77777778
00081,glassy_pc,CDP_drucker_prager_unified,morris,8,0,,0,WARN,Design_00081_Results.csv,0.01,20000.0,RF2,11,1.0039735436439514,3.128927476710313,0.031407174061645164,0.031282870211551496,0.12287187078897964,84.66958787028712,0.0009678328642621636,2.419582160655409,0.00045875777141191065,nan,0.47400515972522683,at_final_position,0,0,0.7602127214395621,0.1414111348985896,10.31787570030549,0.0,94.60715562425464,787.0,1,PASS,PASS,PASS,WARN,PASS,PASS,WARN,SKIP,PASS,WARN,,0,0.3333333333,0,0.6666666667,0,0.6666666667,0.6666666667,0,0.3333333333,5,0.15,0,0.2333333333,0.02,23.66666667,0.926,0.05,0.3333333333,367.1514699,433.0127019,0,5,0.01666666667,30,8,0,2.5,0.02,0.926,23.66666667,0.15,0.05,60,0.39,140,0.3333333333,1.1e-09,50,11.66666667,4.666666667
00082,glassy_pc,CDP_drucker_prager_unified,morris,8,1,s,-1,WARN,Design_00082_Results.csv,0.01,20000.0,RF2,11,1.0410481149500066,3.1931993097313005,0.01795407503165982,0.01724615296241328,0.12287187078897964,87.79625260445715,0.000782277318648994,1.955693296622485,0.00013281209976412356,nan,0.16977623740068584,at_final_position,0,0,0.8268397987600502,0.17530297452034868,13.876966879932843,0.0,117.91157064127378,727.0,1,PASS,PASS,PASS,WARN,PASS,PASS,WARN,SKIP,PASS,WARN,,0,0.3333333333,0,0,0,0.6666666667,0.6666666667,0,0.3333333333,5,0.15,0,0,0.02,23.66666667,0.926,0.05,0.3333333333,367.1514699,433.0127019,0,5,0.01666666667,30,8,0,2.5,0.02,0.926,23.66666667,0.15,0.05,60,0.39,140,0.3333333333,1.1e-09,50,0,4.666666667
00083,glassy_pc,CDP_drucker_prager_unified,morris,8,2,h,1,WARN,Design_00083_Results.csv,0.01,20000.0,RF2,11,1.041154606775804,3.2052908651194625,0.017881315709515053,0.0171745056816192,0.12287187078897964,87.80523353733024,0.0006165153463371098,1.5412883658427745,0.0001352541585220024,nan,0.21938490148799247,at_final_position,0,0,0.8261963115531509,0.17512770899096652,13.880849980811638,0.0,117.92037224545999,744.0,1,PASS,PASS,PASS,WARN,PASS,PASS,WARN,SKIP,PASS,WARN,,0,1,0,0,0,0.6666666667,0.6666666667,0,0.3333333333,5,0.45,0,0,0.02,23.66666667,0.926,0.05,0.3333333333,367.1514699,433.0127019,0,5,0.01666666667,30,8,0,2.5,0.02,0.926,23.66666667,0.45,0.05,60,0.39,140,0.3333333333,1.1e-09,50,0,4.666666667
00084,glassy_pc,CDP_drucker_prager_unified,morris,8,3,beta,-1,WARN,Design_00084_Results.csv,0.01,20000.0,RF2,11,1.0094585472887212,3.1795394761623603,0.030669701878320087,0.030382329181019917,0.12287187078897964,85.13216280665853,0.0010223360732197762,2.5558401830494404,0.0005357634508982301,nan,0.5240580518800246,at_final_position,0,0,0.6925105659655535,0.1345952757066808,10.355704330357508,0.0,93.54871184112693,717.0,1,PASS,PASS,PASS,WARN,PASS,PASS,WARN,SKIP,PASS,WARN,,0,1,0,0,0,0,0.6666666667,0,0.3333333333,5,0.45,0,0,0.02,1,0.926,0.05,0.3333333333,367.1514699,433.0127019,0,5,0.01666666667,30,8,0,2.5,0.02,0.926,1,0.45,0.05,60,0.39,140,0.3333333333,1.1e-09,50,0,4.666666667
00085,glassy_pc,CDP_drucker_prager_unified,morris,8,4,phi,1,WARN,Design_00085_Results.csv,0.01,20000.0,RF2,11,1.0105669986117969,3.16696221760956,0.006095033964480866,0.006031301212936438,0.12287187078897964,85.22564347384669,0.0010194744681939483,2.5486861704848707,0.00045274588046595454,nan,0.444097321307141,at_final_position,0,0,0.5951049866782119,0.1303942563417946,10.339058219992012,0.0,95.26362632162567,690.0,1,PASS,PASS,PASS,WARN,PASS,PASS,WARN,SKIP,PASS,WARN,,0,1,0,0,0,0,0.6666666667,0,1,5,0.45,0,0,0.02,1,0.926,0.05,1,367.1514699,433.0127019,0,5,0.05,30,8,0,2.5,0.02,0.926,1,0.45,0.05,60,0.39,140,1,1.1e-09,50,0,0
00086,glassy_pc,CDP_drucker_prager_unified,morris,8,5,X,1,WARN,Design_00086_Results.csv,0.01,20000.0,RF2,11,2.669213966889815,2.1893427825070746,0.6605555306781422,0.24747192951632338,0.12287187078897964,225.10677491948312,0.013925195671617985,34.81298917904496,0.01747846230864525,nan,1.2551681657349671,at_final_position,0,0,0.7767941530631773,0.013663151932780714,1.884125682341175,0.0,4.227167172697178,2181.0,1,PASS,PASS,PASS,WARN,PASS,PASS,PASS,SKIP,PASS,PASS,,0.6666666667,1,0,0,0,0,0.6666666667,0,1,26.20741394,0.45,0,0,0.02,1,0.926,0.05,1,1924.41811,2269.628624,0,26.20741394,0.05,30,8,0,2.5,0.02,0.926,1,0.45,0.05,60,0.39,140,1,1.1e-09,50,0,0
00087,glassy_pc,CDP_drucker_prager_unified,morris,8,6,eps_soft,1,WARN,Design_00087_Results.csv,0.01,20000.0,RF2,11,2.669213966889815,2.1893427825070746,0.6605555306781422,0.24747192951632338,0.12287187078897964,225.10677491948312,0.013925195671617985,34.81298917904496,0.01747846230864525,nan,1.2551681657349671,at_final_position,0,0,0.7767941530631773,0.013663151932780714,1.884125682341175,0.0,4.227167172697178,2101.0,1,PASS,PASS,PASS,WARN,PASS,PASS,PASS,SKIP,PASS,PASS,,0.6666666667,1,0,0,0.6666666667,0,0.6666666667,0,1,26.20741394,0.45,0,0,0.08666666667,1,0.926,0.05,1,1924.41811,2269.628624,0,26.20741394,0.05,30,8,0,2.5,0.08666666667,0.926,1,0.45,0.05,60,0.39,140,1,1.1e-09,50,0,0
00088,glassy_pc,CDP_drucker_prager_unified,morris,8,7,q,1,WARN,Design_00088_Results.csv,0.01,20000.0,RF2,11,2.8435527194630015,2.0936747163779366,0.6842220046303489,0.24062223286634288,0.12287187078897964,239.80954315839057,0.013876139186322689,34.69034796580672,0.014387491159141064,nan,1.0368511706283834,at_final_position,0,0,0.7107227428294974,0.012297409618788538,2.187524303016807,0.0,4.230603186431975,2000.0,1,PASS,PASS,PASS,WARN,PASS,PASS,PASS,SKIP,PASS,PASS,,0.6666666667,1,0.6666666667,0,0.6666666667,0,0.6666666667,0,1,26.20741394,0.45,0.2333333333,0,0.08666666667,1,0.926,0.05,1,1924.41811,2269.628624,11.66666667,26.20741394,0.05,30,8,0,2.5,0.08666666667,0.926,1,0.45,0.05,60,0.39,140,1,1.1e-09,50,0,0
00089,glassy_pc,CDP_drucker_prager_unified,morris,8,8,mu_eff,1,WARN,Design_00089_Results.csv,0.01,20000.0,RF2,11,3.0030450604178687,2.258369670007844,1.8006853732195767,0.5996198315349335,0.12287187078897964,253.260246976842,0.006372825708240271,15.932064270600677,0.01856106147170067,nan,2.912532418343187,at_final_position,0,0,0.8321763133782016,0.013039744455147254,3.6335595073882265,0.0,2.3978339832929163,2052.0,1,PASS,PASS,PASS,WARN,PASS,PASS,WARN,SKIP,PASS,PASS,,0.6666666667,1,0.6666666667,0,0.6666666667,0,0.6666666667,0.6666666667,1,26.20741394,0.45,0.2333333333,0,0.08666666667,1,0.926,0.3166666667,1,1924.41811,2269.628624,11.66666667,26.20741394,0.3166666667,30,8,0,2.5,0.08666666667,0.926,1,0.45,0.3166666667,60,0.39,140,1,1.1e-09,50,0,0
00090,glassy_pc,CDP_drucker_prager_unified,morris,8,9,K,-1,WARN,Design_00090_Results.csv,0.01,20000.0,RF2,11,3.138458555394953,2.1087028857821553,1.93833589553833,0.6176076125671203,0.12287187078897964,264.6802738135761,0.002128936117514968,5.32234029378742,0.01704263500869274,nan,8.005235511052351,at_final_position,0,0,0.9036104319274691,0.01414073888388586,3.7912693737219527,0.0,2.1795640080330396,2075.0,1,PASS,PASS,PASS,WARN,PASS,PASS,WARN,SKIP,PASS,PASS,,0.6666666667,1,0.6666666667,0,0.6666666667,0,0,0.6666666667,1,26.20741394,0.45,0.2333333333,0,0.08666666667,1,0.778,0.3166666667,1,1924.41811,2269.628624,11.66666667,26.20741394,0.3166666667,30,8,0,2.5,0.08666666667,0.778,1,0.45,0.3166666667,60,0.39,140,1,1.1e-09,50,0,0
00091,glassy_pc,CDP_drucker_prager_unified,morris,9,0,,0,WARN,Design_00091_Results.csv,0.01,20000.0,RF2,11,0.984160607511347,3.1498256602357366,0.022728039459748703,0.023093831724499962,0.12287187078897964,82.99867418190524,0.0014083189889788628,3.520797472447157,0.000890405266545713,nan,0.6322468655991949,at_final_position,0,0,0.6424554980195769,0.11207805247176215,8.34222301377438,0.0,80.40234035643348,762.0,1,PASS,PASS,PASS,WARN,PASS,PASS,WARN,SKIP,PASS,WARN,,0,0.6666666667,0,0.3333333333,0,0,1,0,0.6666666667,5,0.3,0,0.1166666667,0.02,1,1,0.05,0.6666666667,367.1514699,433.0127019,0,5,0.03333333333,30,8,0,2.5,0.02,1,1,0.3,0.05,60,0.39,140,0.6666666667,1.1e-09,50,5.833333333,2.333333333
00092,glassy_pc,CDP_drucker_prager_unified,morris,9,1,h,-1,WARN,Design_00092_Results.csv,0.01,20000.0,RF2,11,0.9812373898246072,3.1200414587485246,0.023570459166711025,0.024021158805336763,0.12287187078897964,82.75214613506742,0.0014989686897024512,3.747421724256128,0.0009441079455427825,nan,0.6298383362031332,at_final_position,0,0,0.6307071954562136,0.11083211412631636,8.090709268064955,0.0,78.82574625472006,785.0,1,PASS,PASS,PASS,WARN,PASS,PASS,WARN,SKIP,PASS,WARN,,0,0,0,0.3333333333,0,0,1,0,0.6666666667,5,0,0,0.1166666667,0.02,1,1,0.05,0.6666666667,367.1514699,433.0127019,0,5,0.03333333333,30,8,0,2.5,0.02,1,1,0,0.05,60,0.39,140,0.6666666667,1.1e-09,50,5.833333333,2.333333333
00093,glassy_pc,CDP_drucker_prager_unified,morris,9,2,phi,-1,WARN,Design_00093_Results.csv,0.01,20000.0,RF2,11,0.9792993718927557,3.1942036594782426,0.06107090752233158,0.06236183671219543,0.12287187078897964,82.58870439836635,0.001454874756745994,3.6371868918649852,0.0010422427440062165,nan,0.7163797015334298,at_final_position,0,0,0.6853737809501912,0.11103493227481227,8.354721894555851,0.0,76.7037635775265,717.0,1,PASS,PASS,PASS,WARN,PASS,PASS,WARN,SKIP,PASS,WARN,,0,0,0,0.3333333333,0,0,1,0,0,5,0,0,0.1166666667,0.02,1,1,0.05,0,367.1514699,433.0127019,0,5,0,30,8,0,2.5,0.02,1,1,0,0.05,60,0.39,140,0,1.1e-09,50,5.833333333,7
00094,glassy_pc,CDP_drucker_prager_unified,morris,9,3,beta,1,WARN,Design_00094_Results.csv,0.01,20000.0,RF2,11,1.025796191258864,3.16468467316456,0.03980855609882961,0.03880747115075197,0.12287187078897964,86.50998953374811,0.0007342282333411276,1.835570583352819,0.0002635231357999146,nan,0.35891174410543253,at_final_position,0,0,0.8337429187967674,0.15958823172725187,12.54673741692432,0.0,107.46470140173984,719.0,1,PASS,PASS,PASS,WARN,PASS,PASS,WARN,SKIP,PASS,WARN,,0,0,0,0.3333333333,0,0.6666666667,1,0,0,5,0,0,0.1166666667,0.02,23.66666667,1,0.05,0,367.1514699,433.0127019,0,5,0,30,8,0,2.5,0.02,1,23.66666667,0,0.05,60,0.39,140,0,1.1e-09,50,5.833333333,7
00095,glassy_pc,CDP_drucker_prager_unified,morris,9,4,X,1,WARN,Design_00095_Results.csv,0.01,20000.0,RF2,11,2.6372016343203457,2.231488429807713,0.6663391210816123,0.2526690080917305,0.12287187078897964,222.40703146251334,0.013401447795331478,33.503619488328695,0.016523687168955803,nan,1.2329777663807329,at_final_position,0,0,0.8476834778507241,0.012634726235752304,2.313979287883387,0.0,4.368214226997953,1793.0,1,PASS,PASS,PASS,WARN,PASS,PASS,PASS,SKIP,PASS,PASS,,0.6666666667,0,0,0.3333333333,0,0.6666666667,1,0,0,26.20741394,0,0,0.1166666667,0.02,23.66666667,1,0.05,0,1924.41811,2269.628624,0,26.20741394,0,30,8,0,2.5,0.02,1,23.66666667,0,0.05,60,0.39,140,0,1.1e-09,50,5.833333333,7
00096,glassy_pc,CDP_drucker_prager_unified,morris,9,5,s,1,WARN,Design_00096_Results.csv,0.01,20000.0,RF2,11,2.217129252173684,2.7665893846647394,0.6234317421913147,0.2811887225700077,0.12287187078897964,186.9804450776223,0.011862961575388908,29.65740393847227,0.020549805834889412,nan,1.7322660706852808,at_final_position,0,0,1.198947505097609,0.016174176484215968,2.336590237656018,0.0,4.510403191952306,2089.0,1,PASS,PASS,PASS,WARN,PASS,PASS,PASS,SKIP,PASS,PASS,,0.6666666667,0,0,1,0,0.6666666667,1,0,0,26.20741394,0,0,0.35,0.02,23.66666667,1,0.05,0,1924.41811,2269.628624,0,26.20741394,0,30,8,0,2.5,0.02,1,23.66666667,0,0.05,60,0.39,140,0,1.1e-09,50,17.5,7
