# Simulated using Abaqus — Aarhus University
# Made by Peter Thorhauge Moellmann(ft. Jacques Nithart)
# Simulation date and time: 2026-06-16 14:18:59
# ----------------------------
# Indenter type: rockwell with tip radius 0.2mm and cone angle 60 degrees
# Material parameters: rho=1.2e-09, C10=1.0, C01=0.1, D1=0.018, mu_friction=0.3
# WallclockTime=902.00 s
Time,RF1,RF2,RF3,ALLKE,ALLIE,ALLAE,WM_ALLKE,WM_ALLIE,WM_ALLVD,WM_ALLFD,WM_ALLWK,WM_ALLPW,WM_ALLCW,WM_ALLMW,ETOTAL,NodeLabel,x_undeformed,y_undeformed,z_undeformed,x_deformed,y_deformed,z_deformed
1.7999999523162842,0.0027962944004684687,-0.016195399686694145,0.005606227088719606,1.9196530587350935e-08,0.0003214998869225383,3.200082210241817e-05,0.5002000331878662,0.0003214998869225383,2.217940618720604e-06,0.0034457212314009666,0.003931193146854639,-0.00016119983047246933,0.0,0.0,0.5001994967460632,377,0.0,0.0,0.476190447807312,2.1158718e-05,-0.0010756272822618484,0.4766694380668923
1.8200006484985352,0.0027927656192332506,-0.016124404966831207,0.005622328259050846,2.8191015744027936e-08,0.0003322848933748901,3.298011506558396e-05,0.5002000331878662,0.00033228492247872055,2.3595209768245695e-06,0.0035414346493780613,0.004050423391163349,-0.00017366735846735537,0.0,0.0,0.5001993775367737,401,0.24,0.0,0.5158730149269104,0.25008097,2.164999023079872e-05,0.5160630167665659
1.8400013446807861,0.0026996461674571037,-0.015855152159929276,0.005810063797980547,3.2211236344892313e-08,0.0003407224139664322,3.3710432035150006e-05,0.5002000331878662,0.0003407224139664322,2.6030629669548944e-06,0.0036315538454800844,0.004169459920376539,-0.00019369098299648613,0.0,0.0,0.5001991987228394,2214,0.2,0.0,0.5158730149269104,0.20555319,3.230758011341095e-05,0.5160862232587533
1.860000491142273,0.0027641672641038895,-0.016226904466748238,0.0058858562260866165,2.1094882285410677e-08,0.000357948214514181,3.455627665971406e-05,0.5002000331878662,0.000357948214514181,2.6801085368788335e-06,0.0037309112958610058,0.004295222461223602,-0.00020276085706427693,0.0,0.0,0.5001991391181946,2213,0.16,0.0,0.5158730149269104,0.16224135,9.403098374605179e-06,0.5160989627183881
1.880001187324524,0.002849876182153821,-0.01652940921485424,0.005975631531327963,2.4370280016228207e-08,0.00036978526622988284,3.526310683810152e-05,0.5002000331878662,0.00036978526622988284,2.811290642057429e-06,0.0038295721169561148,0.004418459255248308,-0.00021532346727326512,0.0,0.0,0.5001990795135498,2212,0.12,0.0,0.5158730149269104,0.119984835,4.304340109229088e-05,0.5160763306339504
1.9000003337860107,0.002921160776168108,-0.01687564328312874,0.005994946230202913,2.1766362934272365e-08,0.0003842617152258754,3.6157809518044814e-05,0.5002000331878662,0.0003842617152258754,2.9186853680585045e-06,0.003931352403014898,0.004544159863144159,-0.00022455806902144104,0.0,0.0,0.5001989603042603,2211,0.08,0.0,0.5158730149269104,0.078987494,3.338931128382683e-05,0.5159826053131837
1.9200010299682617,0.0029924027621746063,-0.01715925894677639,0.006229804363101721,2.2419829548425696e-08,0.0003957670123782009,3.696460771607235e-05,0.5002000331878662,0.00039576698327437043,3.0655858154204907e-06,0.004031780641525984,0.004671241156756878,-0.00023949706519488245,0.0,0.0,0.5001989006996155,2210,0.04,0.0,0.5158730149269104,0.039318644,-0.0007292097434401512,0.5161297302984167
1.9400001764297485,0.0030597976874560118,-0.017389966174960136,0.006294053979218006,2.165657875252691e-08,0.0004123661492485553,3.803405343205668e-05,0.5002000331878662,0.0004123661492485553,3.1649021821067436e-06,0.004139374475926161,0.004806560929864645,-0.00025049038231372833,0.0,0.0,0.5001989006996155,376,0.0,0.0,0.5158730149269104,2.2172462e-05,-0.0011076396331191063,0.5162235446623527
1.9600008726119995,0.003215257078409195,-0.017874523997306824,0.006627819966524839,1.6748931130905476e-08,0.00043124769581481814,3.871211811201647e-05,0.5002000331878662,0.00043124769581481814,3.2899260986596346e-06,0.004244558047503233,0.004942785482853651,-0.0002622650354169309,0.0,0.0,0.5001986026763916,402,0.24,0.0,0.5555555820465088,0.25009242,3.311317414045334e-05,0.555736493653967
1.9800000190734863,0.003306332742795348,-0.018172644078731537,0.006676991004496813,2.3115712011190226e-08,0.0004507943522185087,3.980863402830437e-05,0.5002000331878662,0.0004507943522185087,3.4110994420188945e-06,0.0043554469011723995,0.005084181670099497,-0.0002730837441049516,0.0,0.0,0.5001986026763916,2209,0.2,0.0,0.5555555820465088,0.20539601,3.9962586015462875e-05,0.5557569281372707
2.0,0.0034574726596474648,-0.018694397062063217,0.006915986072272062,1.9480664192883523e-08,0.00046965721412561834,4.063227606820874e-05,0.5002000331878662,0.00046965721412561834,3.53957557308604e-06,0.004465017467737198,0.005224921274930239,-0.00028508660034276545,0.0,0.0,0.5001984238624573,2208,0.16,0.0,0.5555555820465088,0.16211712,1.762108877301216e-05,0.5557702045625774
,,,,,,,,,,,,,,,,2207,0.12,0.0,0.5555555820465088,0.12000575,4.630628973245621e-05,0.5557359369558981
,,,,,,,,,,,,,,,,2206,0.08,0.0,0.5555555820465088,0.07881185,5.805445834994316e-05,0.5556006389087997
,,,,,,,,,,,,,,,,2205,0.04,0.0,0.5555555820465088,0.039246242,-0.0007979399524629116,0.5558504889777396
,,,,,,,,,,,,,,,,375,0.0,0.0,0.5555555820465088,2.2958033e-05,-0.0011803717352449894,0.5560213286080398
,,,,,,,,,,,,,,,,403,0.24,0.0,0.5952380895614624,0.2501818,2.7914531528949738e-05,0.5954083158576395
,,,,,,,,,,,,,,,,2204,0.2,0.0,0.5952380895614624,0.20559141,3.395741805434227e-05,0.5954368576931302
,,,,,,,,,,,,,,,,2203,0.16,0.0,0.5952380895614624,0.16193312,1.193629577755928e-05,0.5954408168472582
,,,,,,,,,,,,,,,,2202,0.12,0.0,0.5952380895614624,0.11992887,4.1801948100328445e-05,0.5954114621854387
,,,,,,,,,,,,,,,,2201,0.08,0.0,0.5952380895614624,0.07876035,2.280576154589653e-05,0.5953407638153294
,,,,,,,,,,,,,,,,2200,0.04,0.0,0.5952380895614624,0.039161287,-0.0009411382488906384,0.5954914945468772
,,,,,,,,,,,,,,,,374,0.0,0.0,0.5952380895614624,2.529379e-05,-0.001285784412175417,0.595700135541847
,,,,,,,,,,,,,,,,404,0.24,0.0,0.6349206566810608,0.25003186,2.918252721428871e-05,0.635082279870403
,,,,,,,,,,,,,,,,2199,0.2,0.0,0.6349206566810608,0.20529215,4.478311166167259e-05,0.6351043432077859
