qoi,factor,mu_star,mu_star_lo,mu_star_hi,sigma,sigma_ratio,rel,rel_lo,mu_signed,n_eff,mu_star_threshold,verdict
residual_depth_mm,w,0.006133328515868006,0.0033028626016240034,0.008949559183318176,0.005531801826417028,0.9019249192514762,0.26862172172104004,0.14465565253204302,-0.004605983045470604,6,0.004566517165158656,RETAIN?
residual_depth_mm,eps_c,0.0009289044666087364,0.0002992499462248836,0.0020474017605274443,0.0012603713316520094,1.3568363345838987,0.04068327931387347,0.013106266128071663,0.0006519151153096348,5,0.004566517165158656,freeze
residual_depth_mm,beta,0.005240773207330964,0.0020913923022706326,0.008551462546660102,0.004192934570068803,0.800060297248427,0.22953042845504695,0.09159682211324703,-0.005104470358351034,7,0.004566517165158656,RETAIN?
residual_depth_mm,K,0.007409029544617563,0.0026783612352622543,0.013977808757425346,0.009103629060569005,1.2287208474128055,0.3244936688794927,0.11730433231248784,0.004745701399791019,6,0.004566517165158656,RETAIN?
residual_depth_mm,mu_eff,0.012870826324240988,0.004321776177747251,0.025267880814531615,0.01261765373013204,0.9803297327047198,0.5637042787199865,0.18928106569800218,-0.012014644400623537,5,0.004566517165158656,RETAIN?
residual_depth_mm,phi,0.0012837178640153443,0.00019901142749614398,0.003875371866790179,0.002412553520642188,1.8793487169337628,0.05622306092747354,0.00871611428572084,0.0008249955317786862,5,0.004566517165158656,freeze
pile_up_mm,X,0.01859879854300959,0.015063833518521943,0.023218277338973664,0.004553498901729781,0.2448275834162001,1.0,0.8099358398708892,0.01859879854300959,6,0.003719759708601918,RETAIN
pile_up_mm,h,0.002749038242382307,0.0010547022809726417,0.004519845893072164,0.0025722734864215132,0.9356994190784301,0.1478073024999532,0.05670808673655184,-0.0022778142845330464,6,0.003719759708601918,freeze
pile_up_mm,w,0.005507516947737292,0.004970650148021543,0.006294666058921155,0.0008046180650900213,0.14609452367106932,0.2961221895597825,0.2672565185609678,-0.005507516947737292,6,0.003719759708601918,RETAIN
pile_up_mm,eps_c,0.0008282636341912182,0.00011454004655292327,0.0019936749522145004,0.0013020780759445206,1.572057521535365,0.0445331795102713,0.0061584648216953496,-0.0004717152535447866,5,0.003719759708601918,freeze
pile_up_mm,beta,0.0054085877057439115,0.003595178708501046,0.006929796765238227,0.0020379540005572294,0.3767996585121335,0.2908030695228292,0.19330166409336716,-0.0054085877057439115,7,0.003719759708601918,RETAIN?
pile_up_mm,K,0.00213158187048109,0.0013477637212955037,0.0030768178997290967,0.0009704410687429968,0.4552680252079513,0.11460857891179488,0.0724650959672911,0.00213158187048109,6,0.003719759708601918,freeze
pile_up_mm,mu_eff,0.00795997653763754,0.0009569320699675072,0.019561526363702026,0.010435940107718544,1.3110516165938162,0.42798337318564694,0.051451284218956866,0.007346091844231795,5,0.003719759708601918,RETAIN?
pile_up_mm,phi,0.00046405559485969097,0.00012164091197264628,0.0010255607305153043,0.00047222369774919487,1.0176015610629014,0.024950837215993588,0.0065402564413691855,0.00046405559485969097,5,0.003719759708601918,freeze
